electrode1,electrode2,electrode3,electrode4,electrode5,electrode6,electrode7,electrode8,electrode9,electrode10,electrode11,electrode12,electrode13,electrode14,electrode15,electrode16,electrode17,electrode18,electrode19,electrode20,electrode21
-21.163,4.1865,-6.5701,0.93324,-12.161,4.117,-9.9242,17.33,-6.0216,-5.2617,-0.75334,-7.1297,-18.206,-10.238,-6.7615,-12.547,-21.148,-14.635,-22.358,-5.8064,-5.9386
-22.754,4.1807,-6.2509,-0.9961,-11.666,2.6627,-10.686,18.62,-7.5782,-6.204,0.63547,-6.9471,-14.667,-8.6715,-4.9937,-12.229,-19.603,-12.834,-21.106,-5.3249,-4.0828
-23.468,4.1556,-7.307,-2.9343,-13.996,0.9551,-13.579,18.479,-8.1105,-7.9687,2.0858,-6.1928,-11.098,-6.1686,-2.9656,-11.057,-16.79,-9.6935,-17.938,-2.816,-1.1294
-23.158,3.9543,-9.0551,-4.24,-17.977,-0.50152,-18.163,16.607,-7.5219,-10.059,2.7826,-5.7339,-9.0998,-4.1062,-1.34,-10.186,-14.486,-6.5178,-14.571,0.15762,1.3301
-21.662,3.8243,-10.139,-4.1944,-21.198,-1.2087,-22.506,13.962,-6.042,-11.591,2.7036,-5.7668,-9.2062,-3.3136,-0.24879,-10.375,-13.947,-4.4752,-12.656,1.8787,2.2339
-18.758,4.3645,-9.5835,-2.4332,-21.655,-0.83007,-24.407,12.028,-4.084,-11.818,2.5294,-5.8246,-10.818,-3.7055,0.40591,-11.537,-15.487,-4.1123,-12.87,1.5077,1.429
-14.553,6.001,-7.5607,0.58969,-19.096,0.62978,-22.955,11.719,-2.0843,-10.61,3.0052,-5.2895,-12.906,-4.6628,0.57241,-12.922,-18.514,-5.261,-14.765,-0.6168,-0.58282
-9.8002,8.4985,-5.1786,3.62,-14.998,2.7792,-19.119,12.765,-0.44197,-8.5092,4.3588,-3.8841,-14.671,-5.6701,0.078966,-13.672,-21.792,-7.2051,-17.341,-3.4905,-3.1094
-5.6877,11.023,-3.547,5.3004,-11.312,5.0356,-14.958,14.059,0.54,-6.3267,6.2615,-1.7477,-15.587,-6.5332,-0.95435,-13.252,-23.829,-8.9095,-19.651,-6.0718,-5.4827
-3.1778,12.702,-3.0118,5.0732,-9.1512,6.9451,-12.168,14.599,0.80892,-4.6342,8.2194,0.81602,-15.146,-7.0922,-1.8936,-11.509,-23.419,-9.3323,-20.982,-7.4642,-7.0198
-2.4572,13.143,-3.1775,3.5246,-8.443,8.3615,-11.2,14.16,0.66014,-3.5802,9.8981,3.5396,-12.964,-6.9707,-1.9833,-8.5834,-20.251,-7.8832,-20.759,-6.8924,-7.103
-2.906,12.518,-3.5057,1.8761,-8.5684,9.3384,-11.466,13.2,0.53854,-3.1014,11.117,6.1204,-9.3125,-5.8019,-1.0242,-4.9318,-15.197,-4.8135,-18.675,-4.0187,-5.5463
-3.541,11.273,-3.7893,1.0833,-9.167,9.8732,-12.171,12.244,0.61814,-3.1971,11.697,8.0451,-5.38,-3.694,0.42075,-1.3887,-9.92,-1.1538,-15.037,0.48952,-2.8972
-3.5856,9.8235,-4.0926,1.2749,-10.328,9.7834,-12.914,11.464,0.58681,-3.9105,11.45,8.644,-2.6854,-1.3446,1.5509,1.0568,-5.9557,1.8807,-10.898,4.899,-0.22164
-2.8089,8.4429,-4.3741,1.8768,-12.11,8.8742,-13.622,10.831,-0.054879,-5.0516,10.372,7.4791,-2.0236,0.39768,2.0182,1.8102,-3.9081,3.595,-7.608,7.2905,1.5714
-1.4616,7.3209,-4.2694,2.1868,-13.989,7.2737,-14.113,10.54,-1.4072,-6.0517,8.8374,4.8041,-2.9114,1.1209,2.0954,1.1289,-3.3355,4.1148,-6.0655,6.8132,2.2946
0.091103,6.6706,-3.25,1.8977,-14.854,5.606,-13.87,11.131,-2.8821,-6.2334,7.5943,1.6817,-4.0426,1.0645,2.2856,0.041062,-3.2938,4.1442,-6.2419,4.2604,2.4562
1.7149,6.7512,-1.0009,1.2211,-13.675,4.7484,-12.336,13.037,-3.5525,-5.3206,7.4836,-0.44509,-4.2837,0.86191,2.8815,-0.24546,-3.0165,4.4466,-7.3075,1.5121,2.7387
3.5237,7.7265,2.2582,0.59949,-10.321,5.2588,-9.4994,15.959,-2.8759,-3.7017,8.9616,-0.51222,-3.3163,1.1063,3.8469,1.0267,-2.2328,5.4104,-8.161,0.36349,3.4842
5.5638,9.4109,5.7074,0.27981,-5.861,6.8888,-6.1938,18.747,-1.1728,-2.1547,11.701,1.5944,-1.5192,2.0522,4.946,3.9097,-1.0355,6.9321,-7.9673,1.6118,4.5876
7.4998,11.139,8.1985,0.087597,-2.0385,8.6117,-3.7429,20.047,0.54891,-1.2425,14.62,5.0703,0.57302,3.5332,5.9193,7.8848,0.42371,8.6697,-6.483,4.8525,5.7801
8.6693,11.995,8.8052,-0.41818,-0.26287,9.2349,-3.1478,19.255,1.2952,-0.89152,16.454,8.7797,2.6435,5.0486,6.6416,12.126,2.0839,10.458,-4.1385,8.8629,6.967
8.551,11.377,7.3823,-1.5221,-0.82618,8.2185,-4.4328,16.951,0.78471,-0.49762,16.542,11.917,4.545,5.9813,7.2096,15.709,3.8564,12.458,-1.8606,12.223,8.2754
7.2646,9.4837,4.7451,-3.0068,-2.8478,6.1125,-6.6504,14.395,-0.37055,0.54293,15.236,14.241,6.0387,5.8938,7.8092,17.785,5.4103,14.792,-0.63084,13.891,9.7668
5.6139,7.3225,2.2606,-4.2146,-4.9089,4.2466,-8.5203,12.519,-1.1323,2.3135,13.599,15.802,6.6865,4.7684,8.3813,17.818,6.1584,17.011,-0.93621,13.578,11.135
4.5463,6.1247,1.0738,-4.522,-5.8766,3.8506,-9.2079,11.327,-0.79039,4.275,12.637,16.534,6.0811,3.0561,8.4762,15.854,5.5863,18.117,-2.4381,11.811,11.803
4.4834,6.5939,1.4942,-3.8386,-5.3903,5.2378,-8.693,10.197,0.58215,5.6437,12.655,16.149,4.2672,1.5176,7.6524,12.669,3.7139,17.347,-4.1113,9.6771,11.441
5.1376,8.5184,2.9509,-2.6744,-3.8356,7.6399,-7.5458,8.6917,2.2939,5.9214,13.203,14.453,1.9653,0.92204,6.1256,9.5375,1.2493,14.983,-4.8313,8.2923,10.401
5.9245,10.956,4.4783,-1.7205,-2.0104,9.7362,-6.3943,7.0274,3.6,5.1573,13.497,11.677,0.27887,1.6701,4.8928,7.5707,-0.81093,12.258,-4.0999,8.1961,9.5303
6.4334,12.752,5.3269,-1.3626,-0.76271,10.404,-5.5494,5.8275,4.1478,3.7999,12.89,8.4601,-0.0082659,3.4718,5.004,6.9778,-1.8505,10.388,-2.4613,8.9845,9.4479
6.4653,13.038,5.2987,-1.5626,-0.70977,9.1984,-5.0126,5.5381,4.0071,2.3708,11.113,5.4449,0.99188,5.3348,6.6285,6.8719,-1.9825,9.7088,-1.2679,9.5035,9.9893
5.8081,11.593,4.686,-2.0994,-2.0402,6.4382,-4.6993,6.1002,3.4219,1.2541,8.3486,2.9367,2.3322,6.0366,8.8583,5.9417,-1.8012,9.7093,-1.8491,8.5868,10.389
4.289,9.0198,3.9529,-2.8104,-4.4487,3.0195,-4.596,7.0366,2.5991,0.6568,5.2595,0.95051,2.8973,4.8721,10.416,3.5235,-1.8628,9.7102,-4.608,5.8625,9.9862
2.1659,6.5937,3.3981,-3.6008,-7.2805,0.077526,-4.751,7.6993,1.6695,0.59308,2.8581,-0.45369,2.1407,2.1435,10.535,0.1694,-2.4046,9.3694,-8.702,2.0325,8.7358
0.29889,5.6442,3.0216,-4.327,-9.819,-1.447,-5.1784,7.4807,0.73978,0.8376,2.0602,-0.97337,0.37915,-0.99648,9.264,-2.7653,-3.4129,8.6578,-12.543,-1.5571,7.0869
-0.30809,6.73,2.6947,-4.7676,-11.515,-1.1872,-5.7628,6.0417,-0.06806,0.96709,3.092,-0.25055,-1.4525,-3.2306,7.1682,-4.1105,-4.751,7.6348,-14.758,-3.6934,5.5114
0.74939,9.2368,2.484,-4.7227,-12.051,0.53167,-6.2277,3.6008,-0.61675,0.58659,5.2348,1.7303,-2.3321,-3.8094,4.887,-3.6283,-6.1721,6.3911,-14.956,-3.8846,4.202
2.9547,11.793,2.7683,-4.1429,-11.338,2.9063,-6.2418,1.0707,-0.80313,-0.37334,7.196,4.4248,-1.6699,-2.8911,2.887,-2.0573,-7.3649,5.0938,-13.861,-2.4876,3.1254
5.2369,13.209,3.9232,-3.2071,-9.5785,5.0398,-5.6569,-0.25629,-0.6697,-1.5356,7.8449,6.9189,0.38728,-1.361,1.3969,-0.59392,-8.1677,3.8956,-12.775,-0.43393,2.1946
6.6677,13.19,5.8166,-2.3023,-7.3337,6.2656,-4.6943,0.52807,-0.50429,-2.2787,6.7722,8.4153,2.9932,-0.28424,0.3989,-0.2125,-8.7602,2.7443,-12.735,1.2406,1.3092
6.9745,12.333,7.6552,-1.8404,-5.3874,6.3068,-3.8756,3.2131,-0.75723,-2.1573,4.374,8.6861,4.9982,-0.29512,-0.3349,-1.1544,-9.5338,1.3815,-13.889,1.8591,0.29949
6.5982,11.565,8.4524,-1.9448,-4.3837,5.3126,-3.7118,6.4042,-1.7148,-1.2365,1.5807,8.1876,5.5475,-1.2603,-1.1024,-2.7896,-10.658,-0.33191,-15.458,1.3845,-1.0233
6.2854,11.549,7.7755,-2.2542,-4.4525,3.8148,-4.3737,8.3462,-3.1688,-0.058348,-0.50851,7.75,4.5639,-2.4379,-2.0468,-3.9492,-11.72,-2.0151,-16.314,0.38286,-2.6363
6.4564,12.422,6.1099,-2.1298,-5.1003,2.5588,-5.5404,8.1104,-4.461,0.762,-0.96507,8.0421,2.8107,-3.0437,-2.9884,-3.5919,-11.803,-2.7232,-15.741,-0.32675,-4.085
6.8433,13.839,4.5041,-1.1962,-5.4593,2.1795,-6.4902,6.2297,-4.9709,0.981,0.66633,9.1816,1.462,-2.793,-3.4813,-1.3915,-10.007,-1.4596,-13.878,-0.14136,-4.5696
6.8251,15.226,3.807,0.2722,-4.774,2.8709,-6.4246,4.2667,-4.625,0.82564,4.1675,10.763,1.4139,-1.9647,-3.1282,2.1668,-6.12,2.0263,-11.525,1.0353,-3.4304
6.2506,16.12,4.1482,1.5358,-2.892,4.3126,-4.9394,3.6722,-3.9078,0.67459,8.6648,12.224,2.7489,-0.97227,-1.9694,6.1799,-1.0025,6.7522,-9.4762,2.8444,-0.74843
5.8965,16.484,5.0282,1.9895,-0.477,5.9293,-2.3909,4.8119,-3.3503,0.64031,12.894,13.173,4.6751,0.072809,-0.63978,9.7891,3.6266,10.81,-7.9601,4.7581,2.452
6.9303,16.711,5.812,1.5959,1.2724,7.2337,0.16422,6.7917,-3.0277,0.44093,15.611,13.425,5.9729,1.3423,-0.10375,12.345,5.9986,12.409,-6.6318,6.337,4.6861
9.8085,17.239,6.1513,0.79215,1.3494,7.9551,1.5347,8.0694,-2.5814,-0.34054,16.019,12.826,5.6979,2.8993,-1.0833,13.368,5.2971,10.997,-5.0993,7.3216,4.917
13.732,18.051,6.083,0.059658,-0.32811,7.9634,1.1152,7.4086,-1.7073,-1.8449,14.095,11.25,3.759,4.4556,-3.5394,12.664,2.239,7.6552,-3.4091,7.6458,3.2325
17.23,18.558,5.895,-0.40517,-2.7617,7.2395,-0.76984,4.6491,-0.56893,-3.7024,10.685,8.8501,1.0432,5.5999,-6.5576,10.625,-1.2066,4.4217,-1.9642,7.5078,0.7893
19.273,18.001,5.9245,-0.71219,-4.5203,5.9868,-3.1363,0.86564,0.29293,-5.1647,7.2154,6.296,-1.0077,6.2437,-8.737,8.3568,-2.8718,3.0354,-0.95973,7.4436,-0.91632
19.866,16.055,6.3514,-1.0826,-4.7613,4.6807,-4.973,-2.24,0.42392,-5.5543,5.075,4.6136,-1.1494,6.7547,-8.8777,7.2522,-1.6078,4.006,0.010746,8.1932,-0.92354
19.733,13.152,7.0507,-1.6157,-3.8161,3.8653,-5.7469,-3.3854,-0.20308,-4.7466,4.9342,4.5915,1.009,7.5795,-6.5885,8.173,2.0803,6.6028,1.6415,10.263,0.72973
19.559,10.298,7.6525,-2.1658,-2.8362,3.7888,-5.4917,-2.4708,-1.286,-3.3005,6.4146,6.1615,4.7984,8.7116,-2.4904,10.804,6.3691,9.5651,4.0885,13.409,3.1718
19.433,8.487,7.8401,-2.4469,-2.7781,4.1578,-4.5626,-0.50857,-2.5563,-2.0764,8.3025,8.244,8.8035,9.5482,2.078,13.673,9.189,11.862,6.4459,16.481,5.2974
18.821,8.0809,7.6274,-2.354,-3.5911,4.207,-3.3499,1.1502,-3.9867,-1.632,9.1915,9.2518,11.496,9.3268,5.6739,14.884,9.3437,13.021,7.1619,17.902,6.3825
17.034,8.5861,7.2955,-2.225,-4.3166,3.1081,-2.1546,1.6333,-5.6545,-1.9343,8.2295,8.0068,11.887,7.7816,7.344,13.193,6.9984,13.051,5.1679,16.585,6.3491
13.944,9.0564,7.0207,-2.695,-4.0193,0.54538,-1.2097,0.84858,-7.4696,-2.614,5.6113,4.5399,9.9252,5.4311,6.9123,8.7781,3.3304,12.22,0.77945,12.692,5.5997
10.424,8.8409,6.6159,-4.144,-2.7193,-2.9038,-0.69711,-0.76816,-9.1061,-3.4183,2.5247,0.23359,6.4842,3.2229,4.9001,3.2009,-0.28931,10.888,-4.416,7.6667,4.6532
8.0467,8.0632,5.7084,-6.22,-1.4687,-5.9708,-0.68645,-2.6889,-10.237,-4.3312,0.45986,-2.8997,2.9557,1.8272,2.2238,-1.4935,-2.984,9.4023,-8.583,3.4894,3.8971
8.0582,7.43,4.1661,-7.9401,-1.4794,-7.4866,-1.0857,-4.5435,-10.835,-5.2828,0.19164,-3.4518,0.626,1.1614,-0.14971,-4.0057,-4.5843,8.0325,-10.735,1.6508,3.5583
10.4,7.5785,2.2822,-8.3506,-3.0738,-7.2003,-1.7315,-6.1031,-11.221,-5.9029,1.1274,-1.5557,0.10573,0.50541,-1.5264,-4.5232,-5.4704,6.9028,-11.131,2.4661,3.7124
13.649,8.5553,0.52826,-7.207,-5.3889,-5.9224,-2.5659,-7.1948,-11.785,-5.7328,1.6179,1.1812,1.0696,-0.92907,-1.7618,-4.4708,-6.3058,5.9041,-10.865,5.0281,4.1722
15.982,9.827,-0.79138,-5.1492,-7.0537,-4.8559,-3.6792,-7.753,-12.64,-4.7257,0.11998,2.7404,2.4672,-3.4176,-1.3622,-5.4498,-7.7437,4.6816,-11.089,7.7152,4.3909
16.367,10.717,-1.5753,-3.2981,-7.1951,-4.7149,-5.1001,-7.9262,-13.518,-3.4511,-3.6583,1.9778,3.1461,-6.5105,-1.2344,-8.0909,-10.063,2.8225,-12.352,8.9797,3.6731
15.044,10.858,-1.6849,-2.6027,-5.9169,-5.368,-6.5336,-7.97,-13.975,-2.6957,-8.5287,-0.78247,2.5251,-9.2816,-2.1329,-11.595,-12.864,0.20595,-14.34,8.0928,1.6864
13.042,10.348,-0.84178,-3.3433,-3.9759,-6.1819,-7.3862,-7.8945,-13.679,-2.8131,-12.634,-4.1644,0.84867,-10.863,-4.171,-14.262,-15.153,-2.7665,-16.1,5.496,-1.1611
11.349,9.607,1.0871,-5.0292,-2.1102,-6.6159,-7.167,-7.2701,-12.57,-3.465,-14.591,-6.7069,-1.1476,-10.942,-6.78,-14.616,-15.914,-5.33,-16.65,2.5122,-3.9037
10.464,9.1352,3.6844,-6.6937,-0.65714,-6.5372,-5.9416,-5.5762,-10.879,-3.9887,-14.121,-7.6362,-2.8251,-9.8975,-9.1317,-12.344,-14.831,-6.851,-15.638,0.52533,-5.6725
10.525,9.3059,5.9732,-7.411,0.34751,-6.125,-4.4076,-2.8482,-9.0531,-3.9934,-11.925,-7.0337,-3.9651,-8.5114,-10.671,-8.4325,-12.59,-7.2763,-13.6,0.13076,-6.2867
11.581,10.232,6.9946,-6.7772,0.90899,-5.6248,-3.4635,0.10858,-7.6006,-3.6158,-9.1631,-5.5414,-4.6317,-7.4726,-11.381,-4.5003,-10.502,-7.1552,-11.665,0.80438,-6.3239
13.591,11.689,6.548,-5.1255,1.0192,-5.2235,-3.5705,2.3017,-6.8672,-3.2619,-6.9749,-3.9729,-4.8545,-7.0738,-11.677,-1.8902,-9.6984,-7.1844,-10.936,1.288,-6.6638
16.211,13.171,5.4062,-3.346,0.80489,-5.0516,-4.3843,3.4115,-6.8726,-3.1533,-6.1604,-3.0121,-4.5139,-7.2369,-12.066,-1.0931,-10.427,-7.6183,-11.917,0.44233,-7.8606
18.767,14.137,4.7485,-2.3596,0.5994,-5.149,-4.934,4.043,-7.3371,-3.106,-6.8996,-2.9505,-3.507,-7.6831,-12.784,-1.7178,-11.908,-8.0243,-14.203,-1.9366,-9.7463
20.584,14.304,5.2893,-2.5451,0.79156,-5.3568,-4.2297,5.106,-7.8853,-2.6853,-8.5845,-3.492,-1.9345,-8.0312,-13.595,-2.8547,-12.829,-7.5994,-16.576,-4.8627,-11.478
21.363,13.771,6.8716,-3.5263,1.6039,-5.2987,-1.8608,6.9565,-8.2601,-1.5534,-10.028,-3.844,-0.046892,-7.8647,-13.869,-3.5747,-12.118,-5.8034,-17.619,-6.732,-11.988
21.275,12.89,8.8278,-4.4835,3.0298,-4.5691,1.8338,9.1429,-8.3838,0.28388,-10.091,-3.1828,2.0198,-6.9167,-12.931,-3.3356,-9.4815,-2.7809,-16.588,-6.4186,-10.585
20.786,12.13,10.674,-4.6933,4.9482,-2.991,6.0818,10.95,-8.2431,2.4935,-8.3165,-1.18,4.429,-5.2944,-10.497,-2.1176,-5.4208,0.76665,-13.865,-4.0803,-7.3633
20.436,12.039,12.457,-3.8444,7.229,-0.71649,10.124,12.135,-7.7331,4.6417,-5.092,1.8574,7.4901,-3.4556,-6.9258,-0.24497,-0.8507,4.0983,-10.553,-0.99968,-3.2028
20.623,13.119,14.486,-2.017,9.6822,1.8542,13.392,13.086,-6.6536,6.4363,-1.325,5.2856,11.211,-1.8559,-3.12,1.9064,3.3039,6.8409,-7.5961,1.3722,0.65024
21.351,15.411,16.77,0.40268,11.921,4.1631,15.399,14.251,-4.9355,7.8046,1.9932,8.4797,14.921,-0.59957,-0.10181,4.013,6.3003,8.9374,-5.3061,2.3041,3.1846
22.019,18.058,18.719,2.6924,13.34,5.52,15.674,15.411,-2.9232,8.7773,4.0354,10.919,17.373,0.5026,1.4777,5.6534,7.6124,10.283,-3.695,1.9253,4.0671
21.562,19.494,19.382,3.848,13.33,5.2116,13.974,15.572,-1.4029,9.3062,4.2458,12.091,17.374,1.5021,1.6032,6.1734,6.974,10.514,-3.017,0.73789,3.667
19.014,18.405,18.031,3.0016,11.612,2.8338,10.577,13.632,-1.2214,9.1976,2.4444,11.516,14.545,1.9998,0.7509,4.8833,4.4829,9.2152,-3.7742,-0.88811,2.6608
14.233,14.802,14.694,0.07674,8.4933,-1.2891,6.2897,9.2941,-2.7157,8.2375,-1.0835,8.9835,9.6234,1.3698,-0.54996,1.5566,0.6732,6.3685,-6.1526,-2.8287,1.5366
8.2825,10.199,10.303,-3.8706,4.8764,-5.9735,2.1553,3.4687,-5.3963,6.4158,-5.5952,4.8316,4.0957,-0.62343,-2.0661,-3.1761,-3.5512,2.6093,-9.5688,-4.9982,0.41191
3.0915,6.6536,6.3341,-7.0802,1.9384,-9.6062,-0.88949,-2.1143,-8.1744,4.0365,-10.028,0.0017342,-0.57016,-3.4199,-3.8091,-7.9761,-7.1644,-0.96023,-12.878,-7.1241,-0.7186
0.43177,5.436,4.081,-8.1494,0.59028,-11.005,-2.1982,-5.7982,-10.002,1.5842,-13.284,-4.248,-3.5624,-5.9453,-5.6899,-11.529,-9.4049,-3.3153,-15.104,-8.7331,-1.6477
0.75888,6.3658,3.9159,-6.9905,0.99037,-10.161,-1.5588,-6.8366,-10.472,-0.55127,-14.661,-6.9051,-4.9155,-7.405,-7.3024,-13.372,-10.135,-4.0649,-16.051,-9.3651,-1.9603
2.7965,8.185,5.0841,-4.8953,2.4917,-8.2773,0.61427,-5.7163,-9.9503,-2.2261,-14.254,-7.7324,-5.2603,-7.8822,-8.0864,-14.129,-9.9019,-3.6336,-16.295,-8.8299,-1.3764
4.3913,9.5068,6.2797,-3.575,4.1545,-6.9764,3.2418,-3.8105,-9.1788,-3.4256,-12.97,-7.3643,-5.3448,-8.163,-7.6832,-14.891,-9.549,-2.8977,-16.566,-7.2863,-0.011017
4.1435,9.5891,6.6053,-3.9051,5.4516,-7.2134,4.9598,-2.5795,-8.6927,-4.0504,-11.995,-6.8411,-5.5915,-8.9415,-6.1453,-16.248,-9.6253,-2.5384,-17.068,-5.1222,1.7353
2.4908,8.5224,6.0892,-5.394,6.5315,-8.7193,4.8021,-2.8256,-8.5164,-3.9048,-12.054,-6.9442,-5.9281,-10.159,-3.8993,-17.837,-10.094,-2.6643,-17.314,-2.8235,3.447
1.2528,6.917,5.3146,-6.7649,7.7868,-10.397,2.701,-4.4756,-8.3338,-2.9372,-13.063,-7.8805,-5.9878,-11.088,-1.5879,-18.781,-10.599,-3.0288,-16.623,-0.93459,4.7734
2.0088,5.435,4.6106,-7.0686,9.1867,-11.308,-0.56595,-6.9461,-7.9064,-1.4441,-14.414,-9.4728,-5.5212,-11.022,0.12236,-18.533,-10.96,-3.5442,-14.797,0.032367,5.3389
4.7648,4.4792,3.68,-6.3525,10.117,-11.373,-3.8733,-9.6743,-7.3291,0.036483,-15.55,-11.478,-4.6673,-9.8977,0.76636,-17.295,-11.343,-4.4679,-12.359,-0.13506,4.8005
8.0511,4.1744,2.0206,-5.4209,9.9496,-11.206,-6.2726,-12.334,-6.9195,1.0655,-16.298,-13.619,-3.8338,-8.3257,0.26296,-15.712,-11.943,-6.0302,-10.178,-1.114,3.1358
10.21,4.5455,-0.36775,-5.0607,8.7562,-11.33,-7.2348,-14.663,-6.8911,1.5508,-16.743,-15.399,-3.2959,-7.129,-1.0913,-14.28,-12.585,-7.9548,-8.8947,-2.1888,0.83227
